FECHA_HORA,EE Planta / Hl,EE Elaboracion / Hl,EE Bodega / Hl,EE Cocina / Hl,EE Envasado / Hl,EE Linea 2 / Hl,EE Linea 3 / Hl,EE Linea 4 / Hl,EE Servicios / Hl,EE Sala Maq / Hl,EE Frio / Hl,EE Aire / Hl,EE CO2 / Hl,EE Caldera / Hl,EE Eflu / Hl,EE Agua / Hl,EE Resto Serv / Hl,EE Resto Planta / Hl,Agua Planta / Hl,Agua Elab / Hl,Agua Bodega / Hl,Agua Cocina / Hl,Agua Envas / Hl,Agua Linea 2/Hl,Agua Linea 3/Hl,Agua Linea 4/Hl,Agua Linea 5/Hl,Agua Servicios/Hl,Agua Planta de Agua/Hl,Produccion Agua / Hl,ET Planta / Hl,ET Elab/Hl,ET Bodega/Hl,ET Cocina/Hl,ET Envasado/Hl,ET Linea 2/Hl,ET Linea 3/Hl,ET Linea 4/Hl,ET Linea 5/Hl,ET Servicios / Hl,Aire Planta / Hl,Aire Elaboracion / Hl,Aire Cocina / Hl,Aire Bodega / Hl,Aire Envasado / Hl,Aire L2 / Hl,Aire L3 / Hl,Aire L4 / Hl,Aire L5 / Hl,Aire Servicios / Hl,CO 2 / Hl,CO 2 Filtro / Hl,CO 2 linea 3 / Hl,CO 2 Linea 4 / Hl,Hl de Mosto,Hl Cerveza Cocina,Hl Producido Bodega,Hl Cerveza Filtrada,Hl Cerveza Envasada,Hl Cerveza L2,Hl Cerveza L3,Hl Cerveza L4,Hl Cerveza L5,Planta (Kw),Elaboracion (Kw),Bodega (Kw),Cocina (Kw),Envasado (Kw),Linea 2 (Kw),Linea 3 (Kw),Linea 4 (Kw),Servicios (Kw),Sala Maq (Kw),Aire (Kw),Calderas (Kw),Efluentes (Kw),Frio (Kw),Pta Agua / Eflu (Kw),Prod Agua (Kw),Resto Serv (Kw),Restos Planta (Kw),KW Gral Planta,Agua Planta (Hl),Agua Elaboracion (Hl),Agua Bodega (Hl),Agua Cocina (Hl),Agua Dilucion (Hl),Agua Envasado (Hl),Agua Servicios (Hl),Planta de agua (Hl),Produccion (Hl),Red L1 y L2,FC L1 y L2,FC Lavadora L2,Red L3,FC Lavadora L3,Red Paste L4,FC Barriles,Conversion Kg/Mj,Gas Planta (Mj),Vapor Elaboracion (Kg),Vapor Cocina (Kg),Vapor Envasado (Kg),Vapor Servicio (Kg),ET Elaboracion (Mj),ET Envasado (Mj),ET Servicios (Mj),Tot_Vapor_L3_L4,VAPOR DE LINEA 1 Y 2 KG,VAPOR DE LINEA 4 KG,Vapor _Vapor_L5 (KG),Tot_Vapor_CIP_Bodega,Vapor L3,Aire Producido (M3),Aire Planta (M3),Aire Elaboracion (m3),Aire Envasado (M3),Aire Servicios (M3),Tot Aire Expulsion,Totalizador_Aire_Bodega,Totalizador_Aire_Cocina,Totalizador_Aire_L2,Totalizador_Aire_L3,Totaliador_Aire_L4,Totalizador_Aire_L5,Vapor_L5 (KG),EE Linea 5 / Hl,Unnamed: 21,Unnamed: 22,Unnamed: 35,Unnamed: 46,Aire Expulsion / Hl,CO 2 linea 2 / Hl,Agua Lavadora L3 / Hl,Agua Paste L3 / Hl,Unnamed: 65,Unnamed: 66,Unnamed: 67,Meta EE Planta,Meta Agua Planta,Meta ET Planta,Meta Aire Planta,Unnamed: 72,Meta Agua Elab,Meta Agua Bodega,Meta Agua Cocina,Meta Agua Envas,Meta Agua Linea 2,Meta Agua Linea 3,Meta Agua Linea 4,Meta Agua Linea 5,Meta Agua Servicios,Meta Agua Planta de Agua,Meta Produccion Agua,Unnamed: 84,Meta EE Elaboracion,Meta EE Bodega,Meta EE Cocina,Meta EE Envasado,Meta EE Linea 2,Meta EE Linea 3,Meta EE Linea 4,Meta EE Linea 5,Meta EE Servicios,Meta EE Sala Maq,Meta EE Frio,Meta EE Aire,Meta EE CO2,Meta EE Caldera,Meta EE Eflu,Meta EE Agua ,Meta EE Resto Serv,Meta EE Resto Planta,Unnamed: 103,Meta ET Elab,Meta ET Bodega,Meta ET Cocina,Meta ET Envasado,Meta ET Linea 2,Meta ET Linea 3,Meta ET Linea 4,Meta ET Linea 5,Meta ET Servicios,Unnamed: 113,Meta Aire Elaboracion,Meta Aire Cocina,Meta Aire Bodega,Meta Aire Envasado,Meta Aire L2,Meta Aire L3,Meta Aire L4,Meta Aire L5,Meta Aire Servicios,Unnamed: 123,Unnamed: 124,Cocimientos Diarios,Hl de Mosto Copia,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Agua Paste L3,Agua Lavadora L3,Agua Cond Evaporativos,Agua Calderas,Agua Efluentes,Agua CO2,Tot Vap Paste L3 / Hora,Tot Vap Lav L3 / Hora,Medicion Gas Planta (M3),mes_sin,mes_cos,dia_semana_sin,dia_semana_cos
2021-01-04 23:59:00,4.662678654068213,0.8743883864184717,0.5435217260420457,0.3296574987026466,0.2645495513710478,0.0,0.0,0.0,3.507977373105626,2.259813898736111,1.523136853172303,0.9537802100041785,0.1031599473416994,0.1675001235582993,0.08375006177914965,0.09812775478844572,0.5785224224615508,0.01576334317306683,4.202294140640795,2.963026863820782,1.045815417379935,1.383977685521536,0.2938441008774886,0.0,0.0,0.0,0.0,0.9454231759425245,22.49778678744178,77.50221321255822,73.30451603768752,60.47646151468591,3.340049513180301,9.684743124026985,0.7731755928889431,0.0,0.0,0.0,0.0,12.05487893011268,6.942269069538611,6.126935259944197,0.9057109496626882,3.76402970790818,1.026143138919966,0.0,0.0,0.0,0.0,-0.2108093293255518,0.1147968926210984,0.2421274672291698,0.0,0.0,7708.0,11128.35,5564.175,6637.0,0.0,0.0,0.0,0.0,0.0,25943.96,4865.25,3024.25,2541.0,1472.0,1031.46,490.0,0.0,19519.0,12574.0,5307.0,932.0,466.0,8475.0,1182.0,546.0,3219.0,87.70999999999913,28422.0,23382.3,16486.8,5819.099999999999,10667.7,1227.0,1635.0,5260.499999999996,23368.62,18121.8,122.4,28.8,0.0,1.0,0.6,1.2,9.5,3.609191684896421,407879.155524,93234.62,74650.0,1191.98,18584.62,336501.6152484775,4302.084304562835,67075.45597095971,44.27,522.0,31.03,594.68,18584.62,13.24,38628.0,33634.58,34091.34,5709.64,-1172.980000000002,6166.400000000001,20943.72,6981.22,2805.95,1841.72,820.3,241.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,0.0,1.0
2021-01-05 23:59:00,6.641602718366883,0.8440738815780854,1.103681412991732,0.3766881028938907,0.6605491764973075,4.97197247706422,2.014891179839633,0.0,4.191805591345251,2.715921052056901,1.937273160057827,1.084202113023615,0.1500692257633396,0.1823891405086456,0.08333296937032945,0.121243355855364,0.6332956267661305,0.9451740689462393,4.912941505321867,2.456173758849761,0.861159760832631,1.467829581993569,1.592603107079371,3.852477064220183,2.6946735395189,0.0,0.0,0.864164639392735,17.58955685624676,82.41044314375324,115.3434413064234,59.97180509017407,3.232931372591839,12.04662379421222,43.49389737171737,30.23853211009174,36.50887743413517,0.0,0.0,11.87773884453197,7.904927039976241,5.448099894741899,1.031863344051447,3.45750935748883,2.432817816134625,8.12751376146789,2.108957617411225,0.0,0.0,0.02400932909971572,0.6394102052314586,0.9761431411530815,0.3321878579610538,0.0,6220.0,8612.05,5724.025,2515.0,2836.0,1090.0,1746.0,0.0,0.0,38016.7,4831.5,6317.5,2343.0,3781.0,5419.45,3518.0,0.0,23994.0,15546.0,6206.0,1044.0,477.0,11089.0,1308.0,694.0,3625.0,5410.199999999997,40786.0,28121.8,14059.2,4929.3,9129.9,828.0,9116.099999999999,4946.5,35831.98,23175.3,275.22,144.7,0.0,411.82,58.67,6.3,14.9,3.673984219160703,660228.7416240001,93435.38,74930.0,67762.98999999999,18505.38,343280.1116312836,248960.1559031445,67988.47408957209,63777.87,3296.0,33.37,655.75,18505.38,63744.5,45248.0,40134.57,31185.06,13925.51,137.4300000000003,4976.0,19790.87,6418.19,8858.99,3682.24,898.55,485.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2021-01-06 23:59:00,8.048262790137338,0.7507027547988113,1.907396996225203,0.2898995535714285,0.7707011485021283,3.760177580466149,1.382851637764932,0.0,4.890611195887881,3.410971006344872,2.725082322705004,1.004096056541643,0.1991807886916714,0.1628784836559312,0.06923138703718577,0.1044092843948277,0.6257328728616175,1.636247690948518,3.838535057425106,1.607613846277407,0.7308489277969641,1.522963169642857,1.555296763312184,2.493118756936737,0.8878420038535646,0.0,6.445783132530121,0.675624447835515,17.60110140269826,82.39889859730174,89.8244694402056,28.49842476243326,2.409012930688298,8.217075892857142,51.7101711710542,31.28745837957825,13.26136994219653,0.0,73.67289156626506,9.615873506718135,7.953738655529676,4.473966749658662,1.454366629464286,3.176135250180708,2.921283431049715,4.228790233074362,1.302678227360308,0.0,33.50132530120482,0.5584884748212994,0.6812914625331299,0.4049243547908633,0.3258188824662813,0.0,3584.0,5376.0,6225.5,3371.0,7075.0,1802.0,5190.0,0.0,83.0,50104.46,4673.5,11874.5,1039.0,4798.0,6775.84,7177.0,0.0,30446.5,21235.0,6251.0,1014.0,431.0,16965.0,1195.0,650.0,3895.5,10186.46,52897.0,23896.8,10008.2,4549.9,5458.3,453.0,9682.5,4206.099999999999,32578.48,19690.7,341.85,107.41,0.0,342.55,118.24,4.7,53.5,3.991623865618151,559202.2345,44447.31,29450.0,80649.3,14997.31,177416.9433585283,321921.6706253979,59863.62051607374,68861.48,5638.0,34.97,6114.85,14997.31,68826.51,49516.0,43171.93,27852.68,18186.45,3476.869999999999,2867.2,19773.03,5212.45,7620.28,6760.9,1024.66,2780.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2021-01-07 23:59:00,13.7643954248366,1.077532679738562,3.56968954248366,0.0,1.541503267973856,2.481720813995002,1.916666666666667,0.0,7.851797385620915,4.999346405228758,3.926797385620915,1.818954248366013,0.442156862745098,0.3117647058823529,0.1503267973856209,0.2081699346405229,0.9936274509803922,3.293562091503269,6.672777777777777,2.284477124183007,2.284477124183007,0.0,2.882254901960784,1.484576936808283,1.266925064599483,0.0,2.47982062780269,1.506045751633986,22.56999711049184,77.43000288950816,133.446721945098,29.93106238765633,6.925754901960785,0.0,75.20120622414349,18.71831488754016,14.58990633074935,0.0,26.0137668161435,28.31445333329822,15.26111111111111,7.542836601307189,0.0,6.166401960784313,5.410751633986928,2.403937879328811,1.823084625322998,0.0,13.76116591928251,2.307522875816995,1.435601307189542,0.4730887344431873,0.3478682170542636,0.0,0.0,0.0,3060.0,6187.0,6120.0,2801.0,3096.0,0.0,223.0,42119.05,3297.25,10923.25,360.0,4717.0,6951.3,5934.0,0.0,24026.5,15298.0,5566.0,954.0,460.0,12016.0,1147.0,637.0,3040.5,10078.3,44696.0,20418.7,6990.500000000001,6990.500000000001,0.0,1389.0,8819.7,4608.499999999996,28539.35,15810.2,320.32,95.51,0.0,319.92,72.32,18.6,55.3,4.088284054822959,408346.969152,22402.81,1210.0,56286.62,21192.81,91589.05090622835,230115.6910458791,86642.22719989257,45206.45,5243.0,36.1,5801.07,21192.81,45170.35,46699.0,39637.98,23081.08,16556.9,7061.020000000004,0.0,18869.19,4211.89,6733.43,5644.27,1110.46,3068.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2021-01-08 23:59:00,19.43689509581033,1.517700552127314,1.532965248457291,0.0,5.90776226047418,2.716105054509415,0.0,5.653084982537835,10.67294576161091,4.365703150373498,3.623254303345242,3.184800259824618,0.7366027931146476,0.5878531990906138,0.3657031503734979,0.314387788242936,1.860344267619357,1.33848652159792,10.93913608314388,3.256446898343618,2.97492692432608,0.0,5.342968496265021,1.640931615460852,0.0,5.128288707799767,0.995049504950495,2.339720688535241,21.38853261127738,78.61146738872262,236.1098165638194,41.56964737515892,11.15730431958428,0.0,154.7540631879667,16.17443012884043,0.0,24.79691501746217,25.26970297029703,39.78610600069377,26.25722637219877,14.62337772003897,0.0,11.90415069827866,7.53792140305294,2.727666005946482,0.0,2.120197904540163,12.9130198019802,4.095927249106853,0.3428905488795063,1.703583061889251,0.0,0.930151338766007,0.0,0.0,1539.5,921.0,3079.0,2018.0,0.0,859.0,202.0,29923.1,2336.5,2360.0,334.0,9095.0,5481.1,1154.0,4856.0,16431.0,6721.0,4903.0,905.0,563.0,5578.0,1095.0,484.0,2864.0,2060.599999999999,32462.0,16840.8,5013.299999999999,4579.9,433.4,279.0,8225.5,3602.000000000004,24564.97,13238.8,264.14,67.0,0.0,30.79,0.0,440.52,20.1,3.565924605180636,363491.0625999999,17946.67,770.0,66811.25,17176.67,63996.47213405716,238243.8802778747,61250.71018806806,37142.22,3264.0,21300.55,5104.48,17176.67,15841.67,40423.0,34117.32,22512.69,11604.63,6305.68,0.0,18326.44,4186.25,5504.43,1670.52,1821.25,2608.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2021-01-09 23:59:00,10.56380705547613,1.088182887406771,0.9294381959165852,0.5983975963945919,2.348914352520266,0.0,0.0,1.762127958753222,6.92391664142997,4.685433378642007,3.677749684834741,1.387713132707463,0.4851080013240462,0.260865278296206,0.1794505208149927,0.1893104395410912,0.7437195839114298,0.2027931741191221,6.464500771186501,3.391671185796083,2.405566628400792,1.752829243865799,1.940009437350781,0.0,0.0,1.461354581673307,1.66875,1.132820148039638,17.52370659601173,82.47629340398827,118.6993471043532,33.36142245084503,6.03005866651642,15.09764646970456,71.4866546880739,0.0,0.0,10.19764471525662,28.0154375,13.85126996543423,10.27741585615787,6.907067448886886,2.656454682023034,4.962539351639916,2.232857474874814,0.0,0.0,0.6583829388329037,9.899750000000001,1.137490932396172,0.9298973864172577,0.6081967213114754,0.0,0.928521209280525,1997.0,2672.45,3549.725,6100.0,4427.0,0.0,0.0,4267.0,160.0,37498.61,3862.75,3299.25,1195.0,8338.0,764.61,819.0,7519.0,24578.0,16632.0,4926.0,926.0,637.0,13055.0,1371.0,672.0,2640.0,719.8600000000006,39846.0,22947.2,12039.5,8539.1,3500.4,2114.0,6886.5,4021.200000000004,28629.75,18926.0,26.39,0.0,0.0,12.0,0.0,623.56,26.7,2.297037347637639,421350.0399,51555.05,30150.0,110471.85,21405.05,118423.8753093259,253757.9653126231,49168.19927805103,62418.03,58.0,43513.35,4482.47,21405.05,18904.68,36482.0,30846.62,24518.19,7926.03,4037.780000000001,1597.6,17615.65,5304.94,2538.22,994.53,2809.32,1583.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2021-01-10 23:59:00,6.212876949815527,0.8264473609701489,0.4993182996258271,0.4252767527675277,1.45156442613025,0.0,0.0,1.865038243276585,3.8680506854029,2.673659358896734,1.868686648691266,0.9088176745523211,0.2761648800163782,0.1658731645271874,0.1019283626558872,0.116738466631529,0.4298414883283313,0.06681447731222769,3.819909135656196,2.544445557622195,1.017332177564435,1.617084870848708,0.5140499971686566,0.0,0.0,0.7247224278312362,0.0,0.7614135808653449,19.93276682311834,80.06723317688166,77.16186377317891,40.37055304421317,3.42516933611531,15.79335793357934,29.25165023108482,0.0,0.0,8.458519615099926,0.0,7.53966049788092,6.148283988099646,4.966758286035379,1.139730627306273,3.134950538608634,1.160775875211806,0.0,0.0,0.7194917345176413,0.0,0.0207498268524609,0.8216785074899924,0.5109541654655521,0.0,0.9299284480631631,5420.0,7425.65,5739.325,6938.0,4053.0,0.0,0.0,4053.0,0.0,35657.72,4743.25,2865.75,2305.0,8331.0,486.72,772.0,7559.0,22200.0,15345.0,5216.0,952.0,585.0,10725.0,1345.0,670.0,2467.0,383.4700000000012,37961.0,21923.7,14603.4,5838.8,8764.6,2184.0,2950.3,4369.999999999995,23413.66,17553.7,0.0,0.0,0.0,0.6,0.6,293.73,0.1,2.201251896769607,442857.0138,105258.16,85600.0,76267.84000000001,19658.16,231699.7243504787,167884.7274625209,43272.56198700041,40279.22,40.0,34282.38,1666.24,19658.16,5996.840000000004,35287.0,30831.91,28505.84,6662.070000000001,119.0900000000001,4336.0,17992.5,6177.34,2534.42,1016.59,2916.1,194.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2021-01-11 23:59:00,6.757927457550804,0.8813240858595042,0.5480513633096951,0.3498259948555001,1.458468625260843,0.0,0.0,2.129068150208623,4.313323116086968,3.210293442779091,2.38027205583119,0.940333012962049,0.2014009749677464,0.1665930678581015,0.09108934895359812,0.1125628836879064,0.4210717718263761,0.1048116303434896,3.558268609675212,2.218787611155848,0.6500419946142989,1.37067635043123,0.6708747867799222,0.0,0.0,0.6473991655076495,0.0,0.6686062117394425,18.79021190028908,81.20978809971092,69.73683391779447,35.98312382611358,2.693321557523963,10.90028748676048,27.36464659881443,0.0,0.0,8.514414464534076,0.0,6.389063492866454,6.466304733702193,5.480226164809379,0.9461976093206234,3.481694677507338,1.154361811742906,0.0,0.0,0.8155799721835884,0.0,-0.1682832428500919,0.4383787481275597,0.9042735042735043,0.0,0.9563282336578581,6609.0,7954.1,5774.55,3510.0,3595.0,0.0,0.0,3595.0,0.0,39023.99,5089.25,3164.75,2312.0,8422.0,703.37,768.0,7654.0,24907.5,18538.0,5430.0,962.0,526.0,13745.0,1296.0,650.0,2431.5,605.239999999998,41343.0,20547.4,12812.5,3753.7,9058.8,598.0,3874.0,3860.899999999998,23140.15,16686.5,1.3,0.0,0.0,153.26,0.0,232.74,0.1,2.372187411123712,402698.8343,87592.72,72040.0,66613.0,15552.72,207786.3476900842,158018.5200171839,36893.96659273198,35266.28,28.0,30609.32,709.4,15552.72,4656.959999999999,37340.0,33024.56,31645.84,6665.92,-971.7599999999984,5287.200000000001,20105.22,6253.42,2374.32,1141.14,2932.01,218.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,0.0,1.0
2021-01-12 23:59:00,5.895972455571595,0.4976158924726094,0.3760441562744031,0.2941970310391363,1.668875269173431,0.0,2.74671669793621,1.517755289788409,3.582254667644762,2.66144489931139,2.13776946922549,0.6710996474123856,0.1999574055230839,0.1193828533566814,0.08376913793511442,0.06649471118578291,0.3037814430062236,0.1472266262807925,2.606675501076694,1.355592891455075,0.5514328308762632,1.310314247156352,0.8271255827161077,0.0,2.175046904315197,0.3358969641214351,0.0,0.4239570269055116,16.26428094829582,83.73571905170418,59.67891778981993,16.83746146963835,2.13369696396034,8.347792558318874,37.89082881059154,0.0,31.41288930581613,6.298763569457222,0.0,4.950627509590027,4.871033389337183,3.441636101185546,1.026005398110661,2.320988428500438,1.209673678979626,0.0,1.952368667917448,0.570851885924563,0.0,0.2197236091720111,0.2417828154949242,0.9382785956964892,0.4985928705440901,0.9234590616375346,5187.0,9336.6,8451.8,1766.0,7567.0,0.0,2132.0,5435.0,0.0,49831.58,4205.75,3178.25,1526.0,14105.0,1170.71,5856.0,8249.0,30276.5,22494.0,5672.0,1009.0,708.0,18068.0,1360.0,562.0,2567.5,1244.330000000002,52327.0,22031.1,11457.2,4660.6,6796.599999999999,144.0,6990.699999999999,3583.200000000003,27876.08,18447.9,25.59,0.0,0.0,391.3,72.42,182.56,27.2,2.320211160820701,504394.277376,61333.58,43300.0,138024.38,18033.58,142306.8568490894,320245.7069413576,41841.71358555299,101206.06,565.0,34233.78,2019.54,18033.58,66972.28,41169.0,35162.34,29088.02,10223.92,1857.060000000003,4149.6,19616.53,5321.89,2122.85,4162.45,3102.58,836.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2021-01-13 23:59:00,11.444037111334,0.6574724172517553,0.6987211634904714,0.0,3.711885656970913,0.0,2.363214285714286,1.654405820533549,6.734829488465397,4.295135406218656,3.815947843530592,1.231193580742227,0.5198094282848545,0.2294383149448345,0.2033600802407222,0.07622868605817452,0.6588515546639919,0.3398495486459377,4.034603811434303,1.579689067201605,1.574674022066199,0.0,1.525626880641926,0.0,1.482,0.2663096200485044,1.087719298245614,0.9292878635907723,23.03293971410815,76.96706028589185,90.13215301705117,11.09816464352338,4.865576730190571,0.0,68.74695666184854,0.0,20.74205357142857,6.630697251414714,25.88535087719298,10.28703171167924,9.98370110330993,5.220962888665998,0.0,4.111258776328987,3.2631444332999,0.0,1.838457142857143,0.6069159256265158,11.93758771929824,1.499593781344031,1.043224674022066,0.2961392546306628,0.47,0.92178658043654,0.0,0.0,3988.0,8962.0,7976.0,0.0,2800.0,4948.0,228.0,45638.82,2622.0,2786.5,350.0,14803.0,1367.07,6617.0,8186.0,26858.5,17129.0,4910.0,915.0,811.0,15218.0,1181.0,304.0,2627.5,1355.32,48248.0,16090.0,6299.8,6279.8,20.0,2354.0,6084.200000000001,3706.0,21544.22,12384.0,36.89,0.0,0.0,323.22,91.74,131.77,24.8,2.114247145225129,359447.026232,20933.92,1530.0,129673.99,19403.92,44259.48059837124,274162.863167452,41024.68246617679,90886.44,77.0,32808.69,5901.86,19403.92,58077.75,39815.0,33834.62,20821.2,13013.42,5980.379999999997,0.0,16395.7,4425.5,2140.95,5147.68,3003.02,2721.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2021-01-14 23:59:00,7.826046803550613,0.517932394871335,0.5208912400251053,0.0,2.809109656594638,0.0,1.289491758241758,1.5718966846569,4.330583699453062,2.478974267013359,2.096117636510356,0.9111449834125347,0.5012104366538152,0.1705370752263965,0.1179951582533847,0.05881825517797902,0.4747601542185959,0.1684210526315784,3.357948534026719,1.218344839953376,1.217986192055949,0.0,1.431991392450462,0.0,0.8733688186813187,0.4786237471087124,0.7304964539007093,0.7076123016228814,21.07275601315844,78.92724398684156,55.92134562754415,6.223314055259276,3.703670761230162,0.0,43.88296947780497,0.0,14.29994162087912,6.443816499614495,39.73390070921985,5.815062094479909,7.596341791446248,4.070436653815118,0.0,3.291180848202278,2.525993006366,0.0,1.083315590659341,0.6333885890516576,18.29113475177305,0.9999121312651296,0.9089141934905407,0.3498200609024638,0.3028846153846154,0.9363916730917502,0.0,0.0,5576.5,10837.0,11153.0,0.0,5824.0,5188.0,141.0,43641.95,2888.25,2904.75,368.0,15665.0,1013.45,7510.0,8155.0,24149.5,13824.0,5081.0,951.0,658.0,11689.0,1058.0,328.0,2647.5,939.1999999999971,46281.0,18725.6,6794.1,6792.1,2.0,2461.0,7985.5,3945.999999999998,26031.69,14779.6,31.29,0.0,0.0,369.79,138.86,248.31,10.3,1.570080730542165,311845.383892,22103.52,1450.0,155860.38,20653.52,34704.31082915335,244713.3792929794,32427.69376986722,116713.38,114.0,33430.52,5602.48,20653.52,83282.86000000002,42361.0,36784.99000000001,22698.79,14086.2,5576.009999999995,0.0,18353.27,4345.52,1911.9,6309.23,3286.02,2579.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2021-01-15 23:59:00,9.129204510819871,0.7912729858782891,0.7903586304988317,0.0,3.069389413796607,0.0,1.393539755351682,1.727835507406589,5.071319719597684,3.1799248196688,2.75261607233567,1.051305496291781,0.3505028954587016,0.1832774560601443,0.1044397033424769,0.0908259676927766,0.5383521284161333,0.197222391547292,3.798252565274814,1.38392766432998,1.38392766432998,0.0,1.541846997866504,0.0,0.9378440366972477,0.5397744859606455,2.590909090909091,0.8724779030783293,22.97050783444158,77.02949216555842,95.305892344204,10.88901865870168,4.022395611094179,0.0,74.49058775950952,0.0,15.08804663608563,7.059080256466947,64.34306818181818,9.926285925992804,8.770293609671848,4.798045311388805,0.0,4.034452910697958,2.889448338921061,0.0,1.163155581039755,0.6769666150784878,35.4375,1.082799959361983,1.275818348064614,0.434711964549483,0.3165137614678899,0.9259341145257572,0.0,0.0,4921.5,6770.0,9843.0,0.0,5232.0,4523.0,88.0,44929.38,3894.25,3889.75,375.0,15106.0,1040.63,7291.0,7815.0,24958.5,15650.0,5174.0,902.0,514.0,13547.0,1038.0,447.0,2649.5,970.6299999999974,47634.0,18693.1,6810.999999999999,6810.999999999999,0.0,1494.0,7588.200000000001,4293.899999999998,25600.2,14399.2,1.2,0.0,0.0,367.16,123.52,244.14,22.8,2.467754762513934,469047.949172,21716.22,1920.0,148558.29,19796.22,53590.30532880034,366605.4276584261,48852.21618477358,110868.88,99.0,31928.22,5662.19,19796.22,78940.66,43163.0,37834.0,23613.58,14220.42,5329.0,0.0,19855.56,3758.02,1954.37,6085.63,3061.92,3118.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
